,ID,smf-name,smf-filepath,reduction,JDUTC,RA,Dec,filter,exp-time,UVx,UVy,UVz,obseqx,obseqy,obseqz,obseclx,obseclsy,obseclz
670837,670837, o7513g0223o.1089109.cm, ./smf_downloads/OSS.2016-05-05/o7513g0223o.1089109.cm.1746600.smf, PS1_V5, 2457513.8425824684, 162.450013, 9.300001, w.00000, 45.0,-0.9409217651131708,0.297574245,0.1616038383272426,-0.7127856732304407,-0.654912935,-0.2838873741127594,-0.7127856732304407,-0.713794782,0.0000478310865587
670853,670853, o7513g0239o.1089125.cm, ./smf_downloads/OSS.2016-05-05/o7513g0239o.1089125.cm.1746616.smf, PS1_V5, 2457513.853534625, 164.450006, 11.15999, w.00000, 45.0,-0.9451796004863454,0.263009872,0.1935492968182594,-0.7126547656476718,-0.655038485,-0.2839406306391826,-0.7126547656476718,-0.713931156,0.0000489101633661
670854,670854, o7513g0240o.1089127.cm, ./smf_downloads/OSS.2016-05-05/o7513g0240o.1089127.cm.1746617.smf, PS1_V5, 2457513.8541786848, 162.450001, 9.29999, w.00000, 45.0,-0.9409217323709210,0.297574452,0.1616036488645437,-0.7126470608753392,-0.655045866,-0.2839437621806447,-0.7126470608753392,-0.713939174,0.0000489730737640
737001,737001, o7783g0586o.1196073.cm, ./smf_downloads/OSS.2017-01-30/o7783g0586o.1196073.cm.1862630.smf, PS1_V5, 2457784.083239906, 198.900019, -4.169996, w.00000, 45.0,-0.9435806733225481,-0.323060222,-0.0727159248446443,-0.6417254032388002,0.685869282,0.2973499242092757,-0.6417254032388002,0.74755177,-0.0000099107827065
737002,737002, o7783g0587o.1196074.cm, ./smf_downloads/OSS.2017-01-30/o7783g0587o.1196074.cm.1862631.smf, PS1_V5, 2457784.0838968777, 198.119997, -6.930009, w.00000, 45.0,-0.9434638374913109,-0.308736016,-0.1206567848035533,-0.6417341547690828,0.68586232,0.2973469778976394,-0.6417341547690828,0.747544211,-0.0000098444630923
737003,737003, o7783g0588o.1196076.cm, ./smf_downloads/OSS.2017-01-30/o7783g0588o.1196076.cm.1862632.smf, PS1_V5, 2457784.084608095, 200.860014, -5.970011, w.00000, 45.0,-0.9293851747654022,-0.3541547,-0.1040079094611676,-0.6417436280420221,0.685854782,0.2973437882644263,-0.6417436280420221,0.747536026,-0.0000097726886418
737008,737008, o7783g0593o.1196080.cm, ./smf_downloads/OSS.2017-01-30/o7783g0593o.1196080.cm.1862638.smf, PS1_V5, 2457784.0880407337, 204.090017, -5.550022, w.00000, 45.0,-0.9086257379850831,-0.406257955,-0.0967147451382180,-0.6417893374283844,0.685818403,0.2973283930624186,-0.6417893374283844,0.747496525,-0.0000094266286809
737019,737019, o7783g0604o.1196089.cm, ./smf_downloads/OSS.2017-01-30/o7783g0604o.1196089.cm.1862649.smf, PS1_V5, 2457784.0953339934, 198.900013, -4.170016, w.00000, 45.0,-0.9435806831391248,-0.323060115,-0.0727162729864058,-0.6418863857716908,0.685741106,0.2972956794692793,-0.6418863857716908,0.747412594,-0.0000086938985915
737020,737020, o7783g0605o.1196092.cm, ./smf_downloads/OSS.2017-01-30/o7783g0605o.1196092.cm.1862648.smf, PS1_V5, 2457784.0959770903, 198.119994, -6.930005, w.00000, 45.0,-0.9434638616623789,-0.308735969,-0.1206567155004181,-0.6418949386679220,0.68573429,0.2972927946448504,-0.6418949386679220,0.747405193,-0.0000086294923897
737021,737021, o7783g0606o.1196096.cm, ./smf_downloads/OSS.2017-01-30/o7783g0606o.1196096.cm.1862650.smf, PS1_V5, 2457784.0966939395, 200.860009, -5.970008, w.00000, 45.0,-0.9293852107601095,-0.354154621,-0.1040078573852652,-0.6419044715748826,0.685726693,0.2972895789334954,-0.6419044715748826,0.747396943,-0.0000085577443153
737026,737026, o7783g0611o.1196100.cm, ./smf_downloads/OSS.2017-01-30/o7783g0611o.1196100.cm.1862655.smf, PS1_V5, 2457784.1001424673, 204.089988, -5.549994, w.00000, 45.0,-0.9086259867578167,-0.406257515,-0.0967142587369359,-0.6419503185921808,0.685690144,0.2972741085144681,-0.6419503185921808,0.747357257,-0.0000082132876202
737037,737037, o7783g0622o.1196109.cm, ./smf_downloads/OSS.2017-01-30/o7783g0622o.1196109.cm.1862668.smf, PS1_V5, 2457784.1074350625, 198.900013, -4.170037, w.00000, 45.0,-0.9435806579240854,-0.323060107,-0.0727166385352458,-0.6420472022526327,0.685612857,0.2972413895363353,-0.6420472022526327,0.747273332,-0.0000074892674937
737038,737038, o7783g0623o.1196108.cm, ./smf_downloads/OSS.2017-01-30/o7783g0623o.1196108.cm.1862666.smf, PS1_V5, 2457784.1080875485, 198.120012, -6.930005, w.00000, 45.0,-0.9434637646700670,-0.308736266,-0.1206567155004181,-0.6420558661216786,0.685605942,0.2972384618452410,-0.6420558661216786,0.747265823,-0.0000074248173768
737039,737039, o7783g0624o.1196111.cm, ./smf_downloads/OSS.2017-01-30/o7783g0624o.1196111.cm.1862667.smf, PS1_V5, 2457784.108802375, 200.860005, -5.970007, w.00000, 45.0,-0.9293852371810578,-0.354154557,-0.1040078400266311,-0.6420653569079577,0.685598367,0.2972352543877452,-0.6420653569079577,0.747257597,-0.0000073542771491
737044,737044, o7783g0629o.1196115.cm, ./smf_downloads/OSS.2017-01-30/o7783g0629o.1196115.cm.1862673.smf, PS1_V5, 2457784.112227426, 204.090005, -5.550002, w.00000, 45.0,-0.9086258538909920,-0.406257779,-0.0967143977087331,-0.6421108191199686,0.685562071,0.2972198853616252,-0.6421108191199686,0.747218183,-0.0000070173126512
737055,737055, o7783g0640o.1196130.cm, ./smf_downloads/OSS.2017-01-30/o7783g0640o.1196130.cm.1862687.smf, PS1_V5, 2457784.1195108728, 198.899999, -4.170003, w.00000, 45.0,-0.9435807776868222,-0.32305989,-0.0727160466942618,-0.6422074278709958,0.685484893,0.2971871990934808,-0.6422074278709958,0.747134372,-0.0000063069604631
737056,737056, o7783g0641o.1196127.cm, ./smf_downloads/OSS.2017-01-30/o7783g0641o.1196127.cm.1862684.smf, PS1_V5, 2457784.120155425, 198.119987, -6.930012, w.00000, 45.0,-0.9434638853716263,-0.308735849,-0.1206568367809042,-0.6422159729005750,0.685478064,0.2971843062648742,-0.6422159729005750,0.747126956,-0.0000062445414326
737057,737057, o7783g0642o.1196129.cm, ./smf_downloads/OSS.2017-01-30/o7783g0642o.1196129.cm.1862686.smf, PS1_V5, 2457784.120872302, 200.860009, -5.970029, w.00000, 45.0,-0.9293851751378759,-0.354154607,-0.1040082219165756,-0.6422254759290916,0.685470468,0.2971810887860958,-0.6422254759290916,0.747118707,-0.0000061752085135
737062,737062, o7783g0647o.1196132.cm, ./smf_downloads/OSS.2017-01-30/o7783g0647o.1196132.cm.1862690.smf, PS1_V5, 2457784.1243186565, 204.090003, -5.550007, w.00000, 45.0,-0.9086258603672080,-0.406257744,-0.0967144845661055,-0.6422711490245335,0.685433955,0.2971656202234984,-0.6422711490245335,0.747079054,-0.0000058432624657
738676,738676, o7786g0643o.1198222.cm, ./smf_downloads/OSS.2017-02-02/o7786g0643o.1198222.cm.1864539.smf, PS1_V5, 2457787.0938363886, 200.000014, -9.639994, w.00000, 45.0,-0.9264235032961867,-0.337190836,-0.1674569578689484,-0.6809511596367041,0.653767526,0.2834376348994416,-0.6809511596367041,0.712564994,-0.0000048412257447
738681,738681, o7786g0648o.1198227.cm, ./smf_downloads/OSS.2017-02-02/o7786g0648o.1198227.cm.1864544.smf, PS1_V5, 2457787.0970597696, 202.990025, -9.870021, w.00000, 45.0,-0.9069476037211279,-0.384790085,-0.1714136357926634,-0.6809919942633206,0.653731367,0.2834223063920979,-0.6809919942633206,0.712525722,-0.0000045217866495
738692,738692, o7786g0659o.1198238.cm, ./smf_downloads/OSS.2017-02-02/o7786g0659o.1198238.cm.1864555.smf, PS1_V5, 2457787.104153987, 200.000011, -9.640011, w.00000, 45.0,-0.9264234742623404,-0.33719077,-0.1674572503852438,-0.6810818011514467,0.653651791,0.2833885671665399,-0.6810818011514467,0.712439292,-0.0000038235915056
738697,738697, o7786g0664o.1198242.cm, ./smf_downloads/OSS.2017-02-02/o7786g0664o.1198242.cm.1864560.smf, PS1_V5, 2457787.107361918, 202.990035, -9.870095, w.00000, 45.0,-0.9069473327578714,-0.384790157,-0.1714149082202233,-0.6811223819270091,0.653615811,0.2833733091557772,-0.6811223819270091,0.712400211,-0.0000035103514103
738708,738708, o7786g0675o.1198253.cm, ./smf_downloads/OSS.2017-02-02/o7786g0675o.1198253.cm.1864571.smf, PS1_V5, 2457787.114477227, 200.000004, -9.64, w.00000, 45.0,-0.9264235456685728,-0.337190668,-0.1674570611099956,-0.6812123277590612,0.653536013,0.2833394630218159,-0.6812123277590612,0.712313535,-0.0000028218958231
738713,738713, o7786g0680o.1198259.cm, ./smf_downloads/OSS.2017-02-02/o7786g0680o.1198259.cm.1864576.smf, PS1_V5, 2457787.117688539, 202.990017, -9.870107, w.00000, 45.0,-0.9069474205936614,-0.384789858,-0.1714151145598008,-0.6812528938944005,0.653500003,0.2833241859483264,-0.6812528938944005,0.712274419,-0.0000025143180486
738724,738724, o7786g0691o.1198270.cm, ./smf_downloads/OSS.2017-02-02/o7786g0691o.1198270.cm.1864587.smf, PS1_V5, 2457787.1248026798, 200.000023, -9.639987, w.00000, 45.0,-0.9264234695552678,-0.337190988,-0.1674568374210577,-0.6813426988915873,0.65342024,0.2832903387705328,-0.6813426988915873,0.712187775,-0.0000018406863078
738729,738729, o7786g0696o.1198273.cm, ./smf_downloads/OSS.2017-02-02/o7786g0696o.1198273.cm.1864590.smf, PS1_V5, 2457787.1280071484, 202.990011, -9.870011, w.00000, 45.0,-0.9069477252841207,-0.384789875,-0.1714134638429713,-0.6813831223746308,0.653384318,0.2832750912816404,-0.6813831223746308,0.712148752,-0.0000015410271235
744229,744229, o7805g0569o.1207620.cm, ./smf_downloads/OSS.2017-02-21/o7805g0569o.1207620.cm.1872812.smf, PS1_V5, 2457806.0817988026, 200.200005, -10.960006, w.00000, 45.0,-0.9213750063108550,-0.339000087,-0.1901237466877721,-0.8805216438853656,0.413464531,0.1792643786917589,-0.8805216438853656,0.450653565,0.0000051067924459
744231,744231, o7805g0571o.1207623.cm, ./smf_downloads/OSS.2017-02-21/o7805g0571o.1207623.cm.1872815.smf, PS1_V5, 2457806.083322779, 199.709994, -8.259993, w.00000, 45.0,-0.9316458511578575,-0.333760859,-0.1436652256505885,-0.8805338646748887,0.413442677,0.1792550562331382,-0.8805338646748887,0.450629807,0.0000052462504691
744232,744232, o7805g0572o.1207624.cm, ./smf_downloads/OSS.2017-02-21/o7805g0572o.1207624.cm.1872816.smf, PS1_V5, 2457806.0839640163, 202.480039, -8.989936, w.00000, 45.0,-0.9126620424956724,-0.377664539,-0.1562609752341594,-0.8805390055853529,0.413433483,0.1792511336188653,-0.8805390055853529,0.45061981,0.0000053047426821
744248,744248, o7805g0588o.1207642.cm, ./smf_downloads/OSS.2017-02-21/o7805g0588o.1207642.cm.1872833.smf, PS1_V5, 2457806.094429349, 200.200019, -10.959998, w.00000, 45.0,-0.9213749483909692,-0.339000321,-0.1901236096081958,-0.8806228099774760,0.413283455,0.1791871111437280,-0.8806228099774760,0.450456696,0.0000062428414375
744250,744250, o7805g0590o.1207640.cm, ./smf_downloads/OSS.2017-02-21/o7805g0590o.1207640.cm.1872832.smf, PS1_V5, 2457806.0959605253, 199.71001, -8.260013, w.00000, 45.0,-0.9316457107436514,-0.333761102,-0.1436655710953415,-0.8806350560407439,0.41326151,0.1791777435268715,-0.8806350560407439,0.450432836,0.0000063773465174
744251,744251, o7805g0591o.1207643.cm, ./smf_downloads/OSS.2017-02-21/o7805g0591o.1207643.cm.1872835.smf, PS1_V5, 2457806.0966052175, 202.480015, -8.990003, w.00000, 45.0,-0.9126620318486135,-0.377664087,-0.1562621302398726,-0.8806402110146583,0.413252271,0.1791737993098643,-0.8806402110146583,0.45042279,0.0000064337589393
744267,744267, o7805g0607o.1207661.cm, ./smf_downloads/OSS.2017-02-21/o7805g0607o.1207661.cm.1872851.smf, PS1_V5, 2457806.1070689918, 200.200014, -10.96001, w.00000, 45.0,-0.9213749406040826,-0.339000227,-0.1901238152275589,-0.8807237851644377,0.413102352,0.1791097787609711,-0.8807237851644377,0.450259777,0.0000073302968421
744269,744269, o7805g0609o.1207659.cm, ./smf_downloads/OSS.2017-02-21/o7805g0609o.1207659.cm.1872853.smf, PS1_V5, 2457806.1086034006, 199.709998, -8.259992, w.00000, 45.0,-0.9316458302174765,-0.333760925,-0.1436652083783505,-0.8807360257345179,0.413080375,0.1791003902526548,-0.8807360257345179,0.450235878,0.0000074586141211
744270,744270, o7805g0610o.1207662.cm, ./smf_downloads/OSS.2017-02-21/o7805g0610o.1207662.cm.1872854.smf, PS1_V5, 2457806.109243609, 202.480012, -8.990007, w.00000, 45.0,-0.9126620415428549,-0.377664035,-0.1562621991954309,-0.8807411318234509,0.413071206,0.1790964730028833,-0.8807411318234509,0.450225907,0.0000075119045044
744286,744286, o7805g0626o.1207677.cm, ./smf_downloads/OSS.2017-02-21/o7805g0626o.1207677.cm.1872869.smf, PS1_V5, 2457806.1197091285, 200.200009, -10.96, w.00000, 45.0,-0.9213750013293018,-0.339000158,-0.1901236438780902,-0.8808245109414283,0.412921363,0.1790324341850539,-0.8808245109414283,0.450062956,0.0000083615480545
744288,744288, o7805g0628o.1207679.cm, ./smf_downloads/OSS.2017-02-21/o7805g0628o.1207679.cm.1872872.smf, PS1_V5, 2457806.1212409707, 199.709999, -8.259999, w.00000, 45.0,-0.9316458078685687,-0.333760935,-0.1436653292840163,-0.8808367011136592,0.412899438,0.1790230602719698,-0.8808367011136592,0.450039112,0.0000084823884092
744289,744289, o7805g0629o.1207681.cm, ./smf_downloads/OSS.2017-02-21/o7805g0629o.1207681.cm.1872873.smf, PS1_V5, 2457806.121880921, 202.480009, -8.990001, w.00000, 45.0,-0.9126620764375990,-0.377663993,-0.1562620957620932,-0.8808417926981936,0.412890279,0.1790191441372631,-0.8808417926981936,0.450029151,0.0000085325957686
744693,744693, o7806g0500o.1208260.cm, ./smf_downloads/OSS.2017-02-22/o7806g0500o.1208260.cm.1873360.smf, PS1_V5, 2457807.0793838077, 199.000008, -4.770001, w.00000, 45.0,-0.9422437596308636,-0.324440692,-0.0831560868376267,-0.8884927627119933,0.399324292,0.1731349783470359,-0.8884927627119933,0.435242014,0.0000061557541074
744703,744703, o7806g0510o.1208272.cm, ./smf_downloads/OSS.2017-02-22/o7806g0510o.1208272.cm.1873370.smf, PS1_V5, 2457807.086693756, 204.529998, -5.809999, w.00000, 45.0,-0.9050707252739216,-0.413036906,-0.1012299177195898,-0.8885493685683319,0.399218568,0.1730898644153310,-0.8885493685683319,0.435127069,0.0000068190878627
744705,744705, o7806g0512o.1208274.cm, ./smf_downloads/OSS.2017-02-22/o7806g0512o.1208274.cm.1873372.smf, PS1_V5, 2457807.08798, 201.770015, -5.309955, w.00000, 45.0,-0.9246947442464629,-0.369290284,-0.0925435907553584,-0.8885593194932430,0.399199968,0.1730819259491322,-0.8885593194932430,0.435106846,0.0000069342311662
744709,744709, o7806g0516o.1208279.cm, ./smf_downloads/OSS.2017-02-22/o7806g0516o.1208279.cm.1873376.smf, PS1_V5, 2457807.090586734, 199.000016, -4.769985, w.00000, 45.0,-0.9422437362867657,-0.324440831,-0.0831558085521251,-0.8885794778091480,0.399162277,0.1730658373733688,-0.8885794778091480,0.435065866,0.0000071660705988
744719,744719, o7806g0526o.1208287.cm, ./smf_downloads/OSS.2017-02-22/o7806g0526o.1208287.cm.1873386.smf, PS1_V5, 2457807.097229434, 204.529994, -5.809975, w.00000, 45.0,-0.9050707926852138,-0.413036861,-0.1012295009923178,-0.8886307961307500,0.399066248,0.1730248373968332,-0.8886307961307500,0.434961452,0.0000077473292959
744721,744721, o7806g0528o.1208290.cm, ./smf_downloads/OSS.2017-02-22/o7806g0528o.1208290.cm.1873388.smf, PS1_V5, 2457807.0985116987, 201.770035, -5.309972, w.00000, 45.0,-0.9246945898398263,-0.369290596,-0.0925438861880532,-0.8886406939787777,0.399047715,0.1730169227403792,-0.8886406939787777,0.4349413,0.0000078578936340
744725,744725, o7806g0532o.1208294.cm, ./smf_downloads/OSS.2017-02-22/o7806g0532o.1208294.cm.1873392.smf, PS1_V5, 2457807.101117502, 199.000008, -4.769999, w.00000, 45.0,-0.9422437623754150,-0.324440693,-0.0831560520519393,-0.8886608000760523,0.399010055,0.1730008383839989,-0.8886608000760523,0.43490035,0.0000080808876566
744735,744735, o7806g0542o.1208302.cm, ./smf_downloads/OSS.2017-02-22/o7806g0542o.1208302.cm.1873400.smf, PS1_V5, 2457807.1077860813, 204.530013, -5.810015, w.00000, 45.0,-0.9050705914237447,-0.413037132,-0.1012301955377613,-0.8887122046617942,0.398913703,0.1729596747708921,-0.8887122046617942,0.434795574,0.0000086408562921
744737,744737, o7806g0544o.1208308.cm, ./smf_downloads/OSS.2017-02-22/o7806g0544o.1208308.cm.1873404.smf, PS1_V5, 2457807.10906915, 201.770029, -5.309964, w.00000, 45.0,-0.9246946405118307,-0.369290504,-0.0925437471609037,-0.8887220871077682,0.398895168,0.1729517543987578,-0.8887220871077682,0.434775418,0.0000087467726558
744741,744741, o7806g0548o.1208310.cm, ./smf_downloads/OSS.2017-02-22/o7806g0548o.1208310.cm.1873408.smf, PS1_V5, 2457807.111668358, 199.000004, -4.770004, w.00000, 45.0,-0.9422437781642653,-0.324440625,-0.0831561390161575,-0.8887420988483880,0.398857625,0.1729357092290457,-0.8887420988483880,0.434734591,0.0000089594732241
744751,744751, o7806g0558o.1208319.cm, ./smf_downloads/OSS.2017-02-22/o7806g0558o.1208319.cm.1873418.smf, PS1_V5, 2457807.1183033376, 204.530002, -5.809994, w.00000, 45.0,-0.9050707044751575,-0.413036973,-0.1012298309014096,-0.8887931355290376,0.398761814,0.1728947491456121,-0.8887931355290376,0.434630393,0.0000094907839779
744753,744753, o7806g0560o.1208321.cm, ./smf_downloads/OSS.2017-02-22/o7806g0560o.1208321.cm.1873420.smf, PS1_V5, 2457807.1195898885, 201.770024, -5.309964, w.00000, 45.0,-0.9246946727385030,-0.369290424,-0.0925437471609037,-0.8888030240264463,0.39874324,0.1728868065283011,-0.8888030240264463,0.434610192,0.0000095918136907
752504,752504, o7833g0391o.1219618.cm, ./smf_downloads/OSS.2017-03-21/o7833g0391o.1219618.cm.1883270.smf, PS1_V5, 2457833.9385902933, 196.860024, -9.200051, w.00000, 45.0,-0.9447052391706130,-0.286303573,-0.1598820663594491,-0.9961752603857202,-0.012169968,-0.0052574178382713,-0.9961752603857202,-0.013257008,0.0000173488430644
752511,752511, o7833g0398o.1219625.cm, ./smf_downloads/OSS.2017-03-21/o7833g0398o.1219625.cm.1883277.smf, PS1_V5, 2457833.9436115874, 201.189988, -8.64001, w.00000, 45.0,-0.9218059882362640,-0.35735968,-0.1502257616730358,-0.9961755109912714,-0.012250788,-0.0052919045631590,-0.9961755109912714,-0.013344877,0.0000178562721957
752522,752522, o7833g0409o.1219636.cm, ./smf_downloads/OSS.2017-03-21/o7833g0409o.1219636.cm.1883288.smf, PS1_V5, 2457833.950816679, 196.860054, -9.200087, w.00000, 45.0,-0.9447049931232671,-0.286304039,-0.1598826865953358,-0.9961757877357245,-0.012366754,-0.0053413898824944,-0.9961757877357245,-0.013470958,0.0000185830114737
752529,752529, o7833g0416o.1219643.cm, ./smf_downloads/OSS.2017-03-21/o7833g0416o.1219643.cm.1883295.smf, PS1_V5, 2457833.955558883, 201.19001, -8.640007, w.00000, 45.0,-0.9218058583538992,-0.357360036,-0.1502257099073527,-0.9961759166975434,-0.012443077,-0.0053739598782550,-0.9961759166975434,-0.013553938,0.0000190598137045
752540,752540, o7833g0427o.1219655.cm, ./smf_downloads/OSS.2017-03-21/o7833g0427o.1219655.cm.1883306.smf, PS1_V5, 2457833.962821358, 196.860025, -9.200089, w.00000, 45.0,-0.9447051326935736,-0.286303559,-0.1598827210528832,-0.9961760326392802,-0.012559952,-0.0054238394427691,-0.9961760326392802,-0.01368101,0.0000197865763151
752547,752547, o7833g0434o.1219661.cm, ./smf_downloads/OSS.2017-03-21/o7833g0434o.1219661.cm.1883313.smf, PS1_V5, 2457833.9675539886, 201.190003, -8.639991, w.00000, 45.0,-0.9218059411281200,-0.357359939,-0.1502254338237023,-0.9961760553079985,-0.012636107,-0.0054563437696421,-0.9961760553079985,-0.013763811,0.0000202573136528
752558,752558, o7833g0445o.1219671.cm, ./smf_downloads/OSS.2017-03-21/o7833g0445o.1219671.cm.1883325.smf, PS1_V5, 2457833.9747790527, 196.859997, -9.200102, w.00000, 45.0,-0.9447052378907976,-0.286303087,-0.1598829450269366,-0.9961760099165171,-0.012752356,-0.0055059665166155,-0.9961760099165171,-0.013890206,0.0000209705286760
752565,752565, o7833g0452o.1219679.cm, ./smf_downloads/OSS.2017-03-21/o7833g0452o.1219679.cm.1883331.smf, PS1_V5, 2457833.979534105, 201.190008, -8.640006, w.00000, 45.0,-0.9218058732727730,-0.357360005,-0.1502256926521248,-0.9961759276322411,-0.012828853,-0.0055386249176354,-0.9961759276322411,-0.013973381,0.0000214357200273
752934,752934, o7834g0280o.1220246.cm, ./smf_downloads/OSS.2017-03-22/o7834g0280o.1220246.cm.1883795.smf, PS1_V5, 2457834.9064988713, 195.709997, -6.939992, w.00000, 45.0,-0.9555914572465281,-0.268784559,-0.1208297462699993,-0.9960901065148714,-0.027496475,-0.0119042713733899,-0.9960901065148714,-0.02996277,0.0000155143313907
752935,752935, o7834g0281o.1220247.cm, ./smf_downloads/OSS.2017-03-22/o7834g0281o.1220247.cm.1883796.smf, PS1_V5, 2457834.9071394545, 197.460011, -4.739984, w.00000, 45.0,-0.9506641288671697,-0.299013941,-0.0826339944619199,-0.9960899857647294,-0.027506781,-0.0119086696197623,-0.9960899857647294,-0.029973975,0.0000155782424819
752939,752939, o7834g0285o.1220251.cm, ./smf_downloads/OSS.2017-03-22/o7834g0285o.1220251.cm.1883800.smf, PS1_V5, 2457834.9097085204, 200.450011, -4.949986, w.00000, 45.0,-0.9334828259630417,-0.348086941,-0.0862861223631445,-0.9960894938230993,-0.027548111,-0.0119263088320577,-0.9960894938230993,-0.030018911,0.0000158349816728
752940,752940, o7834g0286o.1220252.cm, ./smf_downloads/OSS.2017-03-22/o7834g0286o.1220252.cm.1883801.smf, PS1_V5, 2457834.9103543116, 201.720027, -7.400004, w.00000, 45.0,-0.9212657487996954,-0.366989232,-0.1287956658092700,-0.9960893682289669,-0.027558501,-0.0119307428352803,-0.9960893682289669,-0.030030207,0.0000158996200029
752942,752942, o7834g0288o.1220254.cm, ./smf_downloads/OSS.2017-03-22/o7834g0288o.1220254.cm.1883803.smf, PS1_V5, 2457834.9116425575, 202.160018, -2.690011, w.00000, 45.0,-0.9251134906168695,-0.376778965,-0.0469323025958900,-0.9960891153659961,-0.027579227,-0.0119395879329703,-0.9960891153659961,-0.030052741,0.0000160286769288
752953,752953, o7834g0299o.1220265.cm, ./smf_downloads/OSS.2017-03-22/o7834g0299o.1220265.cm.1883814.smf, PS1_V5, 2457834.9187593507, 195.709991, -6.939993, w.00000, 45.0,-0.9555914833634770,-0.268784459,-0.1208297635954159,-0.9960876625403068,-0.027693731,-0.0119884518282085,-0.9960876625403068,-0.030177234,0.0000167440268343
752954,752954, o7834g0300o.1220266.cm, ./smf_downloads/OSS.2017-03-22/o7834g0300o.1220266.cm.1883815.smf, PS1_V5, 2457834.919402742, 197.459996, -4.739984, w.00000, 45.0,-0.9506642071488038,-0.299013692,-0.0826339944619199,-0.9960875265224438,-0.027704083,-0.0119928693501170,-0.9960875265224438,-0.030188489,0.0000168088673452
752958,752958, o7834g0304o.1220270.cm, ./smf_downloads/OSS.2017-03-22/o7834g0304o.1220270.cm.1883819.smf, PS1_V5, 2457834.921969635, 200.450026, -4.949992, w.00000, 45.0,-0.9334827263676593,-0.348087183,-0.0862862266923361,-0.9960869761298236,-0.027745385,-0.0120104936290647,-0.9960869761298236,-0.030233393,0.0000170677808465
752959,752959, o7834g0305o.1220271.cm, ./smf_downloads/OSS.2017-03-22/o7834g0305o.1220271.cm.1883820.smf, PS1_V5, 2457834.9226128994, 201.719999, -7.400002, w.00000, 45.0,-0.9212659323209860,-0.366988784,-0.1287956311934164,-0.9960868362625940,-0.027755735,-0.0120149102803306,-0.9960868362625940,-0.030244646,0.0000171327154694
752961,752961, o7834g0307o.1220273.cm, ./smf_downloads/OSS.2017-03-22/o7834g0307o.1220273.cm.1883822.smf, PS1_V5, 2457834.923895135, 202.160033, -2.690011, w.00000, 45.0,-0.9251133919763356,-0.376779207,-0.0469323025958900,-0.9960865551424090,-0.027776367,-0.0120237141038182,-0.9960865551424090,-0.030267077,0.0000172622048702
752972,752972, o7834g0318o.1220284.cm, ./smf_downloads/OSS.2017-03-22/o7834g0318o.1220284.cm.1883833.smf, PS1_V5, 2457834.931038232, 195.710001, -6.940008, w.00000, 45.0,-0.9555914060002062,-0.268784617,-0.1208300234766591,-0.9960849324853790,-0.027891305,-0.0120727585585791,-0.9960849324853790,-0.030392039,0.0000179845089013
752973,752973, o7834g0319o.1220285.cm, ./smf_downloads/OSS.2017-03-22/o7834g0319o.1220285.cm.1883834.smf, PS1_V5, 2457834.931681512, 197.460008, -4.740019, w.00000, 45.0,-0.9506640963707931,-0.299013876,-0.0826346032379610,-0.9960847816421118,-0.027901656,-0.0120771753124882,-0.9960847816421118,-0.030403293,0.0000180496052404
752977,752977, o7834g0323o.1220289.cm, ./smf_downloads/OSS.2017-03-22/o7834g0323o.1220289.cm.1883838.smf, PS1_V5, 2457834.9342449573, 200.450018, -4.949994, w.00000, 45.0,-0.9334827721476531,-0.348087051,-0.0862862614687330,-0.9960841727990770,-0.027942904,-0.0120947759036864,-0.9960841727990770,-0.030448139,0.0000183090347990
752978,752978, o7834g0324o.1220290.cm, ./smf_downloads/OSS.2017-03-22/o7834g0324o.1220290.cm.1883839.smf, PS1_V5, 2457834.934882011, 201.720005, -7.400012, w.00000, 45.0,-0.9212658730068507,-0.366988872,-0.1287958042726825,-0.9960840195732167,-0.027953155,-0.0120991499064558,-0.9960840195732167,-0.030459284,0.0000183735073834
752980,752980, o7834g0326o.1220292.cm, ./smf_downloads/OSS.2017-03-22/o7834g0326o.1220292.cm.1883841.smf, PS1_V5, 2457834.9361707713, 202.160035, -2.690034, w.00000, 45.0,-0.9251133613759760,-0.376779232,-0.0469327035792720,-0.9960837072604248,-0.027973892,-0.0121079985216572,-0.9960837072604248,-0.03048183,0.0000185039288516
752991,752991, o7834g0337o.1220303.cm, ./smf_downloads/OSS.2017-03-22/o7834g0337o.1220303.cm.1883852.smf, PS1_V5, 2457834.9433163344, 195.710018, -6.940012, w.00000, 45.0,-0.9555913181297478,-0.268784898,-0.1208300927783226,-0.9960819189118015,-0.02808887,-0.0121570598645870,-0.9960819189118015,-0.030606835,0.0000192265296142
752992,752992, o7834g0338o.1220304.cm, ./smf_downloads/OSS.2017-03-22/o7834g0338o.1220304.cm.1883853.smf, PS1_V5, 2457834.943959596, 197.460036, -4.740037, w.00000, 45.0,-0.9506639254805489,-0.299014333,-0.0826349163227702,-0.9960817532070934,-0.028099221,-0.0121614764897336,-0.9960817532070934,-0.030618088,0.0000192915063140
752996,752996, o7834g0342o.1220308.cm, ./smf_downloads/OSS.2017-03-22/o7834g0342o.1220308.cm.1883857.smf, PS1_V5, 2457834.9465280916, 200.450015, -4.950003, w.00000, 45.0,-0.9334827776738186,-0.348086998,-0.0862864179625182,-0.9960810838080035,-0.028140548,-0.0121791117384430,-0.9960810838080035,-0.030663021,0.0000195507756500
